"Fundplatz";"Grabkomplexnummer";"Grabkomplexbezeichnung";"Grabkomplexbeschreibung";"Grabkomplexerhaltung";"Hügeleinbauten";"Grabstele";"Hügelerweiterung";"Einfachgrablage"
762;1536;"Grab 1";"Urnengrab";5;0;0;0;
762;1537;"Grab 2";"Leicht ovaler Erdhügel, vollständig ausgegraben";2;0;0;0;
762;1538;"Grab 3";"Leicht ovale Steinpackung, über Grabkammer kaum mehr vorhanden mit Resten eines Steinkreises [Größe geschätzt]; im O steinerne Erweiterung; Steinkreis wird von Ausgräber als Erweiterung einer abgepflügten Nachbestattung gedeutet; im SO-Randbereich beigabe";5;0;0;1;
762;1539;"Grab 9";"Körperbestattung im SO-Randbereich von Grab 3, wohl Nachbestattung";5;0;0;0;
762;1540;"Grab 10";"Brandgrab im SO-Bereich von Grab 3, evtl. Nachbestattung";5;0;0;0;
762;1541;"Grab 4";"Brandgrab";5;0;0;0;
762;1542;"Grab 5";"Brandgrab";5;0;0;0;
762;1543;"Grab 6";"Brandgrab";5;0;0;0;
762;1544;"Grab 7";"Brandgrab";5;0;0;0;
762;1545;"Grab 8";"Brandgrab";5;0;0;0;
766;1546;;"Urnengrab";5;0;0;0;
768;1575;"Grab 1985";"Durch Pflügen endgültig zerstörter, eingeebneter Grabhügel";3;0;0;0;
770;2704;"Hügel 3";"Hügel, wohl ohne Steinkreis, bereits durch frühere Grabungen größtenteils ausgeplündert";3;0;0;0;
772;2764;"Hügel 1992";"Hügel mit mehreren Bauphasen: 1. Phase kleiner Erdhügel, der von Steinplatten abgedeckt wurde (s. Abb. S. 19 bei Abels/Hoppe 1993/94), 2. Phase weitere Überdeckung; neben der Branderstbestattung 2 späthallstattzeitliche und 3 späthallstatt-/frühlatènezeit";2;0;0;1;
773;1549;"Grab 1991";"Vollkommen zerstörtes Grab";5;0;0;0;
775;1550;"[Hügel 3]";"Angetrichterter Hügel";3;0;0;0;
775;1551;"[Hügel 2]";"Angetrichteter Hügel; mit Steinpackung, die bis an umgebenden Steinkreis reichte";3;0;0;0;
775;1552;"[Hügel 1]";"Angetrichteter Hügel, mit Steinpackung, die bis an Steinkreis reichte";3;0;0;0;
789;1553;"Grab 1";"Brandgrab";4;0;0;0;
789;1554;"Grab 2";"Brandgrab";4;0;0;0;
789;1555;"Grab 3";"Brandgrab";4;0;0;0;
789;1556;"Grab 4";"Brandgrab";4;0;0;0;
789;1557;"Grab 5";"Brandgrab";4;0;0;0;
789;1558;"Grab 6";"Brandgrab";4;0;0;0;
789;1559;"Grab 7";"Brandgrab";4;0;0;0;
789;1560;"Grab 8";"Brandgrab";4;0;0;0;
789;1561;"Grab 9";"Brandgrab";4;0;0;0;
789;1562;"Grab 10";"Brandgrab";4;0;0;0;
791;1563;"Grab 1";"Brandgrab";5;0;0;0;
791;1564;"Grab 2";"Brandgrab";5;0;0;0;
791;1565;"Grab 3";"Brandgrab";5;0;0;0;
798;1569;"Grab 1";"Grabhügel mit Steinkranz + Steinpackung, angetrichtert";3;0;0;0;
798;1570;"Grab 2";"weitgehend zerstörter, angetrichterter Grabhügel";3;0;0;0;
799;1571;;"Brandgrab, vollkommen zerstört";3;0;0;0;
800;3003;"Grab II";"Wohl durch Sandstein gekennzeichnetes Brandgrab";3;0;1;0;
801;1572;;"Lediglich Lesefunde";5;0;0;0;
803;2743;"Brandgrab 1";"Brandgrab, von ein- bis zweilagigem, 0,6-1,35 m breitem Steinkreis (äußerer Dm. 3,15-3,6 m) umgeben; über dem Brandgrab angeblich Stein (0,81 x 0,43), evtl. Stele";3;0;1;0;
804;2592;"Hügel 2";"Hügel mit großer Steinpackung unter der Humusdecke";3;0;0;0;
808;1576;"1983/84";"Stark zerstörter Grabhügel";3;0;0;0;
810;1574;"Grab 1986";"Brandbestattung, am Rand eines Grabhügels in 0,7 m Tiefe gelegen";5;0;0;0;"2"
811;1577;"1985/1";"Brandbestattung";5;0;0;0;
814;2560;"Hügel 1973";"Hügel mit Steinkranz; in unterschiedlicher Tiefe Körperbestattungen zweier 20-30jährigen Männern und wohl einer Frau; außerdem Reste einer Brandbestattung eines bis 30jährigen Individuums [Reihenfolge der Bestattungen bleibt leider wegen Kürze unklar; Bei";2;0;0;0;
904;2146;"Hügel 1941";"Beraubter Hügel, Boden angeblich mit Sandsteinen gepflastert; ""im Zentrum des Hügels in einem Umkreis von 3-4 m eine Steinpackung aus fünf Schichten"" (Gerdsen [etwas nebulös]); mit Leichenbrandspuren; Eisenschwert";3;0;0;0;
915;2660;"Hügel XIX";"Hügel mit Steinkreis (Dm. 13-14 m) aus kleinen und großen Sandsteinblöcken, die zu 2 Dritteln in Boden eingelassen/-gesunken  und schräg nach außen gerichtet waren; Brandplatz unter zentraler Grabkammer auf natürlicher Kuppe errichtet, die zu den abfallen";2;0;0;0;
948;2763;"Hügel 1937";"Hügel mit Steinkreis, bestehend aus Sandsteinplatten, angeblich mit geometrischen Gravierungen";3;0;0;0;
950;2997;"Hügel 1938";"Hügel mit Steinkreis aus 58 Kalksteinplatten, die in oberer Hälfte an Außenseite geomretrische Zeichen rugen";2;0;0;0;
1257;2136;"Hügel 8";"Hügel mit Steinkreis, wohl überhügelt, N-Hälfte vor Ausgrabung zerstört";3;0;0;0;
1257;2721;"Grab 21";"Hügel mit Steinkranz aus sowohl stehenden wie liegenden Steinen [signifikant?]";3;0;0;0;
1258;2148;"Hügel 1";"Teilweise zerstörter bzw. nicht gänzlich freigelegter Hügel; konstruktiv zusammenhängender Steinmantel und Steinkreis (d. h. gleichzeitig) aus Muschelkalk und Sandsteine (Dm. 9-10 m); Steinkreis nicht aus aufrechtstehenden Steinen errichtet; Erdaufschüttu";2;0;0;0;
1258;2149;"Hügel 2";"Total zerstörter Hügel, nicht ausgegraben";3;0;0;0;
1258;2150;"Hügel 3";"Vollständig ausgegrabener Hügel; Hügelschüttung nicht nachzuweisen; mit Steinmantel und -kreis (Aufbau ähnlich wie bei Hügel 1); Steinkreis teilweise aus plattigen, noch schräg senkrecht stehenden Steinplatten errichtet [evtl. nach außen gedrückt]; im Zen";5;0;0;0;
1258;2151;"Hügel 4";"Bereits weitgehend zerstörter Hügel [Kossack: ""Auf eine ausführliche Beschreibung des Grabbaus kann verzichte werden, weil Erhaltungszustand und Funde die an Hügel 1 und Hügel 3 gewonnenen Einsichten nicht vertiefen.""; Vorstellung wäre trotzdem schön gewe";3;0;0;0;
1258;2705;"Bastheim II, Hügel 1";"Hügel mit Steinkranz aus ausgesucht großen Steinplatten (max. 0,75 x 0,7 m) und anschließender Steinpackung; ""Alle Kranzsteine liegen flach, einlagig auf einer talwärts geneigten Ebene, entsprechend der heutigen Hangneigung; s Teil des Hügels zerstört";2;0;0;0;
1258;2706;"Bastheim II, Hügel 3";"Hügel mit z. T. mehrlagigem Steinkranz aus flach gelegten Kalksteinplatten und daran anschließender Steinpackung; n Teil des Hügels zerstört";2;0;0;0;
1258;2707;"Bastheim II, Hügel 4";"Hügel mit schütterer Steinpackung, an Hügel 3 angebaut";3;0;0;0;
1263;2722;"Hügel 1986";"Hügel mit Steinkreis aus großen Steinplatten und Steinpackung; darunter Grabkeramik und Tierknochen; Hügel bereits stark zerstört";3;0;0;0;
1264;2755;"Hügel 1/1992";"Durch Ausgrabungen des 19. Jhs. bereits stark gestörter Hügel mit Steinkranz aus besonders großen Steinen und einer direkt daran anschließenden Steinpackung; wohl Brandbestattung mit Scheiterhaufenresten";3;0;0;0;
1264;2756;"Hügel 2/1992";"Durch Ausgrabungen des 19. Jhs. bereits stark gestörter Hügel mit Steinkranz aus besonders großen Steinen und einer direkt daran anschließenden Steinpackung";3;0;0;0;
1265;2765;"Hügel 2";"Hügel ""aus großen Brocken des anstehenden Buntsandsteins"", durch herabgeschwemmtes Erdreich fast gänzlich bedeckt";2;0;0;0;
1267;2054;"Hügel 1833";"Hügel, angeblich mit umfangreicher Steinpackung";3;0;0;0;
1269;2055;"Hügel 3";"Hügel mit doppeltem Steinkranz und zentraler Steinpackung";3;0;0;0;
1269;2056;"Hügel 4";"Hügel mit angeblich 3 Steinpackungen";3;0;0;0;
1269;2057;"Hügel 6";"Hügel mit Steinkranz (Dm. 10 m!) und zentraler Steinpackung; wohl hallstattzeitliche Nachbestattung in bronzezeitlichem Hügel";3;0;0;0;
1269;2058;"Hügel 8";"Hügel mit Steindecke und Steinpackung; letztere evtl. bronzezeitlich; auf der Steinpackung hallstattzeitliche Nachbestattungen";3;0;0;0;
1270;2720;"Grab 20";"Eingetiefte Körperbestattung unter einer Steinpackung, wohl überhügelt; in der NO-Ecke der Steinpackung über dem Niveau der Erstbestattung eine ""nachträglich wieder eingebrachte Primärbestattung bzw. die zusammengelegten Reste einer Bestattung aus einem a";3;0;0;0;
1272;2087;"Gh. 4";"Hügel (H. 8 Schuh, bei 1 Schuh = 0,3 m; Dm. 45 Schuh) mit Steinpackung";3;0;0;0;
1272;2088;"Gh. 6";"Hügel (H. 5,5 Schuh, bei 1 Schuh = 0,3 m; Dm. 28 Schuh) mit Steinpackung";3;0;0;0;
1274;2642;"Grab 2/1980";"Eingetieftes Kammergrab, wohl ehemals überhügelt, mit Resten einer Steindecke";3;0;0;0;
1274;2643;"Grab 4/1980";"Kammergrab, wohl überhügelt, mit Resten einer Steindecke";3;0;0;0;
1274;2644;"Grab 19/1981";"Kammergrab, wohl überhügelt, mit Resten einer Steindecke";3;0;0;0;
1274;2645;"Grab 14/1981";"Kammergrab unter Steinpackung, mit Steinkreis";2;0;0;0;
1274;2646;"Grab 1/1980";"Kammergrab, wohl ehemals überhügelt, mit Resten einer Steindecke";3;0;0;0;
1274;2647;"Grab 33/1981";"Brandgrab in eingetiefter Kammer unter Steinpackung";3;0;0;0;
1275;2157;"Grab 1";"Obertägig nicht mehr sichtbares Grab mit Steinpackung [evtl. überhügelt]; Grabungsausschnitt zu klein, um evtl. vorhandene periphere Strukturen (Steinkreis, Graben) sicher ausschließen zu können; im Zentrum Störung durch Entdecker";3;0;0;0;
1275;2158;"Grab 2";"Obertägig nicht mehr sichtbares Grab mit Steinpackung [evtl. überhügelt], Erosion wohl sehr stark; Grabungsausschnitt zu klein, um evtl. vorhandene periphere Strukturen (Steinkreis, Graben) sicher ausschließen zu können; im Zentrum massive Störung durch E";5;0;0;0;
1275;2159;"Grab 3";"Obertägig nicht mehr sichtbares Grab mit Steinpackung [evtl. überhügelt], Erosion wohl sehr stark; Grabungsausschnitt zu klein, um evtl. vorhandene periphere Strukturen (Steinkreis, Graben) sicher ausschließen zu können";3;0;0;0;
1275;2160;"Grab 4";"Grab mit Steinpackung und Kreisgraben, der nach Kossack am Hügelfuß gelegen haben soll [Hügel aber nicht nachzuweisen]; Graben setzt im SO auf 20 m aus, was auf Erosion zurückzuführen sein dürfte; da aber dieser Teil hangabwärts gelegen, hätte er eigentli";3;0;0;0;
1275;2161;"Grab 5";"Grab mit Steinpackung; Erosion hier wohl nicht so stark, dennoch ist von peripheren Strukturen oder einer Überhügelung nichts festzustellen, von der Kossack jedoch fest ausgeht [zum sicheren Nachweis eines Grabens Schnitte allerdings nicht ausreichend]; n";3;0;0;0;
1275;2162;"Grab 6";"Steinpackung von 2,9 x 2,2, ohne irgendwelche Funde oder weitere Befunde [von Kossack mit Einschränkungen als Kenotaph gedeutet; Befund mutet insgesamt seltsam an, überhaupt hallstattzeitlich?]";3;0;0;0;
1275;2163;"Grab 7";"Grab mit darüberliegender Steinpackung, evtl. ehemals überhügelt (Erosion hier ziemlich stark); mußte unter hohem Zeitdruck ausgegraben werden; Grabungsausschnitt zu klein, um periphere Strukturen ausschließen zu können;";3;0;0;0;
1293;2708;"Hügel 1998";"Wohl ehemals überhügeltes Kammergrab mit darüberliegender Steinpackung";3;0;0;0;
1295;2134;"Hügel I";"Hügel mit Steinpackung";2;0;0;0;
1297;2498;"Kammergrab 1993";"Eingetieftes Kammergrab mit Steinpackung, überhügelt?";3;0;0;0;
1306;2562;"Hügel I";"Hügel mit Steinkreis und -packung; offenbar mindestens 2 Grabkammern übereinander, die darunter uk-zeitlich";2;0;0;0;
1306;2563;"Hügel III";"Hügel mit Steinkreis und rechteckiger -packung";2;0;0;0;
1309;2037;"Hügel 1936/1";"Hügel mit Steinpackung im Zentrum [keine weiteren verwertbaren Angaben; hieraus Vogelfiguren]";3;0;0;0;
1309;2038;"Hügel 1936/3";"Hügel mit gestörter Steinpackung im Zentrum [keine weiteren verwertbaren Angaben]";3;0;0;0;
1309;2039;"Hügel 1936/4";"Hügel, offensichtlich mit Steinkranz, mit zentralem Brandgrab und Körpergrab als Nachbestattung";3;0;0;0;
1309;2040;"Hügel 1936/5";"Hügel, offenbar ohne Steinpackung";3;0;0;0;
1312;2064;"Hügel 1";"Hügel, angeblich mit Stele; Zentralgrab angeblich in Boden eingetieft";3;0;0;0;
1312;2065;"Hügel 2";"Hügel ohne Steinkranz, aber mit Steinpackung (4 x 2,8 m)";3;0;0;0;
1322;2672;"Hügel 12";"Hügel [nach Pescheck Dm. 19,5 m, nach Wegner 22 m], in 0,2-0,32 T. Reste einer mindestens 1,6 m hohen Steinstele aus Glimmerschiefer";3;0;1;0;
1325;2035;"Hügel 6";"Hügel mit Brandschicht 0,15 m über gewachsenem Boden";3;0;0;0;
1325;2036;"Gh. 7";"Hügel, 2 Brandschichten übereinander";3;0;0;0;
1326;2082;"Hügel 1903";"Hügel";3;0;0;0;
1327;2044;"Hügel 1";"Hügel mit Steinkranz";3;0;0;0;
1327;2045;"Hügel 2";"Hügel ohne Steineinbau, auf der Sohle 2 Skelette";3;0;0;0;
1327;2046;"Hügel 5";"Hügel mit zentraler Steinpackung (H. ca. 1 m); im NO Störung";3;0;0;0;
1327;2047;"Hügel 6";"Zerstörter Hügel";3;0;0;0;
1327;2048;"Hügel 7";"Hügel, wohl mit Steinkranz und -packung";3;0;0;0;
1330;2137;"Grab 1996";"Brandgrab";4;0;0;0;
1332;2062;"Hügel 1936";"Hügel mit Steinpackung [Dokumentation offenbar nicht verwertbar]";3;0;0;0;
1341;2127;"Hügel II";"Hügel, im Zentrum ein Brandgrab mit 8 Gefäßen";3;0;0;0;
1344;2061;"Hügel 1906";"Hügel (6,7 x 7,1 m) mit Brandschicht; darunter angeblich in anstehenden Boden eingetieftes Grab";3;0;0;0;
1345;2063;"Hügel 1906";"Hügel ohne Steineinbau; ebenerdig Brandschichten mit mehreren Keramikgefäßen auf engem Raum";3;0;0;0;
1350;2027;"Hügel 5";"Hügel [restliche Dokumentation offenbar nicht verwertbar]";3;0;0;0;
1357;2799;"Grab 6";"Brandgrab unter wenigen Abdecksteinen";3;0;0;0;
1357;2800;"Grab 10";"Brandgrab in Grube";4;0;0;0;
1360;2049;"Hügel 1";"Hügel mit angeblich kegelförmiger Steinpackung (Umfang: 24-30 Schuh, 1 Schuh ca. 30 cm); darunter Urne mit Asche und verbrannten Knochen";3;0;0;0;
1365;2050;"Hügel 1";"Hügel mit Steinpackung";3;0;0;0;
1366;2051;"Hügel 'Alter Forst'";"Hügel";2;0;0;0;
1375;2130;"Hügel 1963";"Hügel, ohne Steinsetzung oder -kreis; Brandbestattung mit ca. 10 Gefäßen [Publikation?]";2;0;0;0;
1376;2770;"Grab 1977";"Brandgrab, wohl überhügelt";3;0;0;0;
1384;2066;"Hügel 1844";"Hügel (Dm. 10 Schritt bei 1 Schritt = 0,7-0,9 m, H. 3-4 Fuß bei 1 Fuß = 0,3 m) mit Steinkranz";3;0;0;0;
1385;2673;"""Männergrab""";"Wohl einstmals überhügelte Körperbestattung";5;0;0;0;
1393;2034;"Hügel 1899";"Hügel, angeblich oben Rollsteine, unten Lehm und große Platten";3;0;0;0;
1394;2089;"Gh. 1";"Hügel, aus Sand, mit 2 Brandschichten";3;0;0;0;
1394;2090;"Gh. 3";"Hügel";3;0;0;0;
1400;2053;"Hügel 1898";"Schnurkeramischer Hügel, in der Hallstattzeit erhöht";3;0;0;1;
1414;2052;"Hügel 1865";"Hügel mit Steinkranz";3;0;0;0;
1423;2632;"Grab 1";"Brandgrab, wohl ehemals überhügelt, schlecht erhalten";3;0;0;0;
1423;2633;"Grab 2";"Körperbestattung, wohl überhügelt und von einem Steinkreis umgeben; an Grab 2 wurden Gräber 3, 4, 5, 7, 8, ""10"" angebaut; ""Innerhalb des Steinkreises um Grab 2 stieß man an verschiedenen Stellen auf Reste von mehreren Gefäßen, die keinesfalls innerhalb de";3;0;0;0;
1423;2634;"Grab 3";"Körperbestattung, wohl überhügelt, nach Baitinger an Grab 2 angebaut, wohl jünger als Grab 5";3;0;0;0;
1423;2635;"Grab 4";"Körperbestattung, wohl ehemals überhügelt; nach Baitinger an Grab 2 angebaut";3;0;0;0;
1423;2636;"Grab 5";"Körperbestattung, wohl ehemals überhügelt, mit lückenhaftem Steinkreis; wohl jünger als Grab 2 und älter als Grab 3; außerhalb der zu vermutenden Grabkammer des Zentralgrabes 2 Keramikgefäße ohne Knochen oder Leichenbrand, deshalb mu ""offenbleiben, ob ein";3;0;0;0;
1423;2637;"Grab 6";"Brandgrab unter Steinpackung, mit lückenhaft erhaltenem Steinkranz; 0,5 m s der Grabkammer weitere Scherben, nach Baitinger zerstörte Nachbestattung oder rituelle Gefäßdeponierung [evtl. Gefäße der Hügelbasis a la Schirndorf?]";3;0;0;0;
1423;2638;"Grab 7";"Körperbestattung, wohl ehemals überhügelt, nach Baitinger jünger als Grab 2";3;0;0;0;
1423;2639;"Grab 8";"Wohl Grab, nach Baitinger jünger als Grab 2";3;0;0;0;
1442;2719;"Grab 1976";"Eingetieftes Körpergrab unter Steindecke [überhügelt?]";3;0;0;0;
1464;2129;"Hügel 1961";"Hügel, ""aus sehr vielen Sandsteinen mit Lehm dazwischen aufgebaut""; in 0,97-1,3 m Tiefe Bestattung u. a. mit Schwert [Dokumentation leider sehr knapp]";2;0;0;0;
1468;2072;"Hügel 1962";"Hügel [keine weiteren Informationen, da offenbar keine Publikation erfolgte]";2;0;0;0;
1474;2075;"Hügel 1881";"Hügel (Dm. 12-13 m) mit Steinpackung";3;0;0;0;
1476;2096;"Gh. 1";"Hügel, im oberen Bereich Reste von 5 Skeletten (Nachbestattung)";2;0;0;0;
1477;2070;"Hügel 1941";"Hügel (Dm. 11-13 m), in der Mitte Leichenbrandschüttung";2;0;0;0;
1477;2589;"Grabhügel I";"Hügel mit mehreren Brandgräbern [Dokumentation leider zu schematisch, um auswertbar zu sein]";3;0;0;0;
1477;2590;"Grabhügel II";"Hügel mit einem zentralen Brandgrab [Dokumentation leider zu schematisch, um auswertbar zu sein]";3;0;0;0;
1477;2591;"Grabhügel III";"Hügel mit Steinkreis aus ""einst größeren Muschelkalkblöcken""; Hügel störte nach Pescheck eine evtl. urnenfelderzeitliche Steinsetzung: ""Man warf den Toten oder seinen Leichenbrand mit den Beigaben aus der Steinkiste und beschickte diese mit einer Steinset";3;0;0;0;
1479;2074;"Hügel 1881";"Steinkammer (3 x 1,5 x 0,8 m), wohl überhügelt; darin angeblich Reste von 4 Skeletten";3;0;0;0;
1480;2515;"Hügel 1981";"Hügel; Grabung nur des Zentrums mit Suchschnitten zum Hügelfuß hin";2;0;0;0;
1481;3049;"Grab 1241";"Wohl ehemals überhügelte Körperbestattung";3;0;0;0;
1488;2152;"Hügel 1";"Eingetieftes Brandgrab mit Steinkreis aus teilweise nach außen gerichteten Muschelkalkplatten; Hügelschüttung jedoch nicht nachzuweisen; Streuscherben könnten nach Kossack allerdings auf Material zur Aufschüttung aus einer älteren Siedlung hindeuten [eine";2;0;0;0;
1488;2153;"Hügel 2";"Hügel mit nachgewiesener Hügelschüttung, Steinkreis (25,4 x 23 m) mit teilweise nach außen gedrückten Muschelkalkplatten oder -blöcken und Steinpackung im Zentrum (3,4 x 2,2 x 0,45 m); bereits vor Anlage der Grabkammer war alte Oberfläche entfernt worden ";1;0;0;0;
1488;2154;"Hügel 3";"Weitgehend zerstörter und nur teilweise ausgegrabener Hügel; wohl älter als Hügel 2 (wegen Steinkreis); Steinkreis aus Muschelkalkplatten, ragten ca. 0,2-0,6 m über Laufhorizont hinaus; wohl Steinpackung im Zentrum, allerdings nur noch Reste erhalten";3;0;0;0;
1492;2043;"Hügel 1944";"Hügel mit Steinkranz, Resten einer Steinkammer und -packung (teilweise bereits zerstört)";3;0;0;0;
1494;2041;"Hügel 1936/1";"Hügel mit Steinpackung (6 x 8 x 1,2 m); Körpererstbestattung mit Wagenbeigabe; außerhalb der Steinpackung Urnennachbestattung";3;0;0;0;
1494;2042;"Hügel 1939/1";"Hügel mit Steinkranz und -packung";3;0;0;0;
1505;2067;"Hügel 1898";"Hügel mit Steinbau, darunter Nachbestattung, darunter Brandgrab auf Kohlenschicht";3;0;0;0;
1505;2097;"Hügel 2";"Erdhügel ohne Steineinbau";3;0;0;0;
1505;2098;"Hügel 3";"Hügel mit vollständig erhaltenem Steinkranz und gestörter -packung; Leichenbrand und Skelettreste";2;0;0;0;
1505;2099;"Hügel 4";"Hügel ohne Steineinbauten; im Zentrum angeblich in alte Oberfläche eingetiefte Körperbestattung, n davon Spuren von Leichenbrand";3;0;0;0;
1505;2100;"Hügel 5";"Hügel mit Resten eines Steinkranzes";3;0;0;0;
1505;2101;"Hügel 6";"Hügel ohne Steineinbau; im Körperbestattung, darüber Skelettreste";3;0;0;0;
1505;2102;"Hügel 7";"Hügel mit Steinkranz; im Zentrum gestörte Brandbestattung";3;0;0;0;
1505;2103;"Hügel 8";"Hügel ohne Steineinbauten; im Zentrum sn ausgerichtete Skelett";3;0;0;0;
1510;2071;"Hügel 1919";"Hügel mit Steinkranz aus Muschelkalkfindlingen und Steinkammer (3,2 x 3,15 x 0,5 m); in der Kammer 4 Skelette [wohl Nachbestattungen], unter einem eine Brandbestattung [Erstbelegung?]";3;0;0;0;
1511;2670;"Grab 1";"Wohl Hügel, mit Steinkranz aus senkrecht stehenden Kalksteinplatten; Steinpackung um Grabkammer mit Lößlehm überschüttet; auf einer ebenen Geländestufe errichtet";2;0;0;0;
1511;2671;"Grab 2";"Eingetiefte Körperbestattung, unmittelbar s des Steinkranzes von Grab 1 gelegen; abgedeckt von Kalksteinplatten";3;0;0;0;
1513;3052;"Grab 36";"Wohl Hügel, von Steinkreis umgeben";3;0;0;0;
1515;2850;"Grab 2 (1934)";"Körperbestattung unter Steinpackung";3;0;0;0;
1515;2851;"Hügel 1997";"Wohl vollständig erodierter Hügel mit 0,3 m breitem, noch wenige cm tief erhaltenem Kreisgraben";3;0;0;0;
1515;2852;"Grab 1998";"Eingetiefte Körperbestattung";4;0;0;0;
1519;2073;"Hügel 1925";"Hügel mit Steinbau (4,6 x 4,28 m); im Innern Grabkammer von 2,2 x 1,8 m, Boden angeblich mit Steinplatten";3;0;0;0;
1523;2076;"Hügel 1 (1917)";"Hügel mit Steinkranz und -packung; HaD-Funde";3;0;0;0;
1523;2077;"Hügel 2 (1917)";"Hügel";3;0;0;0;
1523;2078;"'Zigeunerhügel'";"Wohl 2 nebeinandergebaute Grabhügel (24 m x 52 m), mit Steinkranz und -packungen [Befund erscheint insgesamt aber verworren]";3;0;0;0;
